"b_no_choice_a","b_mileage_a","b_range_pw1_a","b_range_pw2_a","b_range_pw3_a","b_loss_pw1_a","b_loss_pw2_a","b_loss_pw3_a","b_packreplace_a","b_cellreplace_a","b_price_a","b_no_choice_b","b_mileage_b","b_range_pw1_b","b_range_pw2_b","b_range_pw3_b","b_loss_pw1_b","b_loss_pw2_b","b_loss_pw3_b","b_packreplace_b","b_cellreplace_b","b_price_b","b_no_choice_c","b_mileage_c","b_range_pw1_c","b_range_pw2_c","b_range_pw3_c","b_loss_pw1_c","b_loss_pw2_c","b_loss_pw3_c","b_packreplace_c","b_cellreplace_c","b_price_c","b_no_choice_d","b_mileage_d","b_range_pw1_d","b_range_pw2_d","b_range_pw3_d","b_loss_pw1_d","b_loss_pw2_d","b_loss_pw3_d","b_packreplace_d","b_cellreplace_d","b_price_d","b_no_choice_e","b_mileage_e","b_range_pw1_e","b_range_pw2_e","b_range_pw3_e","b_loss_pw1_e","b_loss_pw2_e","b_loss_pw3_e","b_packreplace_e","b_cellreplace_e","b_price_e","b_no_choice_f","b_mileage_f","b_range_pw1_f","b_range_pw2_f","b_range_pw3_f","b_loss_pw1_f","b_loss_pw2_f","b_loss_pw3_f","b_packreplace_f","b_cellreplace_f","b_price_f","delta_b","gamma_EV_rangeanxiety_b","gamma_risktaker_b","gamma_hhincome_b","gamma_ev_charge_b","gamma_knowledge_ev_b","gamma_evb_environment_agree_b","gamma_evb_function_disagree_b","gamma_hhveh_fuel_b","gamma_veh_range_b","gamma_suv_b","delta_c","gamma_EV_rangeanxiety_c","gamma_risktaker_c","gamma_hhincome_c","gamma_ev_charge_c","gamma_knowledge_ev_c","gamma_evb_environment_agree_c","gamma_evb_function_disagree_c","gamma_hhveh_fuel_c","gamma_veh_range_c","gamma_suv_c","delta_d","gamma_EV_rangeanxiety_d","gamma_risktaker_d","gamma_hhincome_d","gamma_ev_charge_d","gamma_knowledge_ev_d","gamma_evb_environment_agree_d","gamma_evb_function_disagree_d","gamma_hhveh_fuel_d","gamma_veh_range_d","gamma_suv_d","delta_e","gamma_EV_rangeanxiety_e","gamma_risktaker_e","gamma_hhincome_e","gamma_ev_charge_e","gamma_knowledge_ev_e","gamma_evb_environment_agree_e","gamma_evb_function_disagree_e","gamma_hhveh_fuel_e","gamma_veh_range_e","gamma_suv_e","delta_f","gamma_EV_rangeanxiety_f","gamma_risktaker_f","gamma_hhincome_f","gamma_ev_charge_f","gamma_knowledge_ev_f","gamma_evb_environment_agree_f","gamma_evb_function_disagree_f","gamma_hhveh_fuel_f","gamma_veh_range_f","gamma_suv_f","logLike"
-2.57729798260325,-0.471817484696954,0.114348038001006,1.88418817667905,1.3471933069573,-0.237203293250937,-0.0438273480171203,0.0345440494284143,-0.932054529359841,-1.07384069621368,-1.46732681218098,-9.81949909370892,-0.300211036640526,0.46813105934254,0.47203536579956,0.544583822490802,-0.236394210897512,-0.238609457594866,-0.219718566903006,-0.280999803513561,-0.384825222927431,-1.02476917210069,-1.96766877240733,-0.309979808778878,5.74181080197466,3.0891254358105,3.77957289649929,-0.129242052084878,-0.10178100690378,-0.0694856098308942,-0.0799766418322254,-0.0992888941926323,-1.48368414838266,-3.49073463243063,-0.143314269895804,0.177198771311784,-0.144928428411234,0.198090472838726,0.00375378992600647,-0.0181621270623361,-0.0199199816114283,-0.3836719563535,-0.46972926952876,-0.14400177039896,-2.51329334376523,-0.219803399278824,1.42648749062761,1.1397164827778,1.14537381216347,-0.0934818134784207,-0.0910635936078973,-0.0474726935817095,-0.69462881912969,-0.731725027696517,-1.2056004052232,-13.8465923431563,-0.229015813207101,1.12757843990736,0.707244793251839,0.794374890665154,-0.0840045532024922,-0.0688254307155914,-0.0674921669036071,0.0409972262159296,0.109464093218823,-4.01657288912356,0.866706647260731,-0.0212440753388789,0.692175652159112,0.0108062510951748,0.390641637364477,0.145631032638491,1.20867718518871,0.986753625708176,-0.628739728595853,-0.173388051560333,-0.202637202860304,-0.272020605997168,-0.131065568444349,0.38738214951359,0.0209283855470135,0.811615906073344,0.306515295712958,1.29463941774411,1.54661075587387,-0.5915236199541,0.075803082578011,-0.984052685057425,2.64124018628074,-0.73360523049193,0.893382305717631,0.00292864012396602,0.524639943778495,-0.183464688089215,0.807749935555594,0.822229192371953,-1.22694817794037,-0.325256746238855,-0.52018054394884,1.3785437814974,-0.118296847329754,0.0423501801766387,-0.000194330999828024,0.305447164454134,0.284332926821597,0.828556845128112,0.744889398702665,-0.595860315530726,-0.112914880306721,-0.53135696731282,1.28013982979846,-0.513258472863678,0.00124984225950077,-0.048073416526717,0.422822874598344,0.00908054804327011,1.18615597331766,1.16910459597313,-0.0147526478549538,-0.185635179677839,-0.735751138642235,-14956.6542890204
-2.56911135481592,-0.473447598961673,0.108420316730539,1.88615138494467,1.33314635788221,-0.238569217217772,-0.045389660879274,0.0314689857112937,-0.988004680002384,-1.05919464787986,-1.47112701954536,-9.82157176535941,-0.301737793572207,0.466973112981052,0.473365058453865,0.5488846136727,-0.235874977038963,-0.237943514553329,-0.220010746001862,-0.28720171609,-0.384270756375927,-1.02393645967344,-1.96514302100119,-0.309965914028201,5.74167770768888,3.0725225696038,3.77331476169986,-0.129350232039159,-0.101910346589573,-0.0699156531469018,-0.0772478882884698,-0.102738546963443,-1.48614439189362,-3.51555191133925,-0.143784533662387,0.191637909927695,-0.1385703508019,0.208043586139247,0.0036586984794435,-0.019016026506711,-0.0207746371180287,-0.384585081999306,-0.473956190267299,-0.147948801321114,-2.51475278783054,-0.219425537942469,1.42640859492601,1.13463679133281,1.14389337833228,-0.093519266938043,-0.0916274605873098,-0.0490052156817933,-0.68738024067065,-0.733425106451167,-1.20529597746098,-13.8524498488552,-0.231940496535163,1.14184655551562,0.718919626122345,0.800794527932287,-0.0850288019426887,-0.0696756839834023,-0.0680977873853226,0.0524033591730195,0.10220710517236,-4.01302695180015,0.869171796301151,-0.0200303129537629,0.690358243984938,0.011100932778842,0.399348858692809,0.145611416810977,1.21039279895545,0.99221193228357,-0.633882676033993,-0.172749960388827,-0.202231137741165,-0.265112190992066,-0.129279760396418,0.395379631077966,0.0214332311057828,0.815369409110781,0.310919570028204,1.29961802578101,1.55458658248854,-0.589899022937553,0.0781680563622709,-0.986701526442807,2.61973841895671,-0.741887125578988,0.891062415906681,0.00166010478720413,0.490563788157052,-0.203039086274877,0.792617204921983,0.80529167122962,-1.2260474075537,-0.330754909874557,-0.53014489114823,1.37957169149371,-0.117955276626099,0.0422177344592932,-0.000336561309965241,0.312388631667957,0.285438559791414,0.829188947844419,0.745135134592194,-0.597992830789303,-0.113392228043456,-0.526206036472727,1.28275737763134,-0.51942909453871,0.000662901513119036,-0.0479628805426536,0.428550726850941,0.0160189622573508,1.18757061421493,1.16625383073153,-0.016129035090221,-0.18558986576358,-0.736334091295263,-14951.2625135644
-2.55696372767846,-0.465679195141202,0.0859242890483953,2.05167546048765,1.28273329230041,-0.245621280172733,-0.0424667244205806,0.0251545756601951,-1.17028068419309,-0.985088278516193,-1.47971381193179,-9.84100858619752,-0.307046432361804,0.437941016144748,0.469562722368066,0.566438673190098,-0.233948990923342,-0.236098273724198,-0.224591559883296,-0.31189626717112,-0.384525496806301,-1.01212003350609,-1.94082944183866,-0.308461594468683,5.75674766462662,3.01908637802359,3.79210496096753,-0.129055383734923,-0.101573680984466,-0.0718230451151545,-0.070865332995442,-0.105364717429977,-1.49528531350132,-3.68740379807884,-0.147964428717999,0.219282339807892,-0.16198160239461,0.233632097236115,0.00436662438643077,-0.021568274519405,-0.0205909119807042,-0.402828556478695,-0.488766643907813,-0.176868206755824,-2.52943934370932,-0.216898954437238,1.41701165260733,1.08690091866945,1.13524995367116,-0.0928444280646542,-0.0929948986600997,-0.0525424680324286,-0.656637508960752,-0.735757875514175,-1.20098781188208,-13.8754617940985,-0.244284026371223,1.21329916013995,0.744013259312948,0.806215505340076,-0.0898567094307655,-0.072321196315265,-0.0667001781340977,0.087948540303428,0.0923331964233464,-4.01139899450724,0.883009945195846,-0.01518393025952,0.677043932749214,0.0114563222155373,0.420389491612078,0.118427007263764,1.20767368482458,1.01006396549185,-0.680431883225299,-0.171845508874329,-0.194719059846452,-0.243347436578178,-0.164445296023538,0.410301166938234,0.022035607656933,0.784955069830109,0.293448595784628,1.29195202327623,1.56267097792801,-0.610397006817177,0.0913544584489382,-1.01864406299152,2.4865925737475,-0.703469290368135,0.981462965400985,0.00260019969882448,0.424349327977144,-0.223239427779436,0.78597218569107,0.811027958209435,-1.13266241697097,-0.339855832755977,-0.504628426255553,1.39250881671832,-0.113494512016648,0.0436218713228888,-0.00242700163080603,0.336497089674939,0.287412106543206,0.825566544334182,0.750608957657219,-0.617425154015741,-0.121816951048476,-0.49577159128831,1.31561326374407,-0.577202054269638,-0.0243847357406559,-0.0488024197859254,0.4356638003057,0.0544828270067755,1.19537630177436,1.14683864979782,-0.0324179497470966,-0.187969341312376,-0.74016435945999,-14945.1999853144
-2.55388003523039,-0.456928943637102,0.0540559624447625,2.2345910378009,1.20069649124032,-0.252354540494628,-0.0364901773171101,0.0194624922069468,-1.18954738685776,-0.964956277998136,-1.48744942094799,-9.86387899733449,-0.307966183347262,0.40310989576853,0.474165405917476,0.578193933061656,-0.233124135768709,-0.235591913120423,-0.22491218796477,-0.318601916044232,-0.385391591843472,-1.00186881133045,-1.89685052380783,-0.304418050030537,5.7637903242677,3.00242219235673,3.84065372846443,-0.128301008431501,-0.101098729078233,-0.0724808098953388,-0.0666447429212451,-0.10405371089973,-1.5036523158319,-3.86266356426122,-0.152678230285978,0.188389288536707,-0.182470611686968,0.234031576402473,0.00390508147540552,-0.0220178559546499,-0.0206468684670452,-0.422100696526117,-0.507236064900664,-0.194303245637375,-2.55193070086784,-0.215878401289153,1.39089995946017,1.06615516975288,1.13070272251053,-0.0925840612567504,-0.0939115347026066,-0.0531204357850767,-0.643895277394478,-0.729433243924747,-1.19554341582356,-13.8823548065554,-0.250421775624106,1.28243932475312,0.72981262088906,0.829010778571615,-0.0921694603741744,-0.0744571356891875,-0.0656856376873416,0.102987966282714,0.0979317025957814,-4.02001176142353,0.901543913767607,-0.00714506768570236,0.698587774538884,0.011337600780302,0.420381280169101,0.10476655426893,1.20070068273997,1.03070496435301,-0.714073982300766,-0.175174354261088,-0.172540698349932,-0.217926340518753,-0.194525466868508,0.437932773594429,0.0222475161779367,0.765321275947317,0.267776318675279,1.28439636911778,1.57374267676785,-0.628480132162807,0.0999110233880181,-1.02037379445175,2.27931415553563,-0.674919483593176,1.05046153815091,0.00590337161599846,0.444674986159752,-0.20666153868516,0.808562770612153,0.850715252834525,-1.08215271914692,-0.330738017139444,-0.454868631347967,1.41859628592513,-0.111506982912996,0.0689597508583811,-0.00309521374554873,0.337996482154348,0.285632215820788,0.819658409638915,0.765751741672028,-0.632108771867433,-0.131941682080171,-0.471511777051642,1.37595997338146,-0.625334902978613,-0.0222992612753849,-0.0498915731718855,0.43034899292015,0.0698620290487051,1.19310354412133,1.15296564010213,-0.0526013655679861,-0.192799408171064,-0.722467589867553,-14942.8814861924
-2.59468415693933,-0.449622932677122,-0.0143330708338761,2.37910250437859,1.12921020475143,-0.251370502297845,-0.0377585453692859,0.0187125102935756,-1.21048446503076,-0.97176984729827,-1.4983645487948,-9.89171285891245,-0.308266761332066,0.378871614412069,0.479121860309885,0.584725761868663,-0.233180294239571,-0.235345658326109,-0.22533712272556,-0.326220652888351,-0.386091045995114,-0.992859652113803,-1.83208645835671,-0.298822637548453,5.75949582531803,2.99886655940897,3.89994329744253,-0.127440611367224,-0.101166808559123,-0.0722397803675472,-0.05742667206082,-0.0987237876340453,-1.511771005673,-4.02673644214855,-0.157479514003482,0.151198008724144,-0.190101859852723,0.239535959861885,0.00376244128813768,-0.0226628987777632,-0.0201069822256192,-0.438426880269853,-0.529628897520625,-0.203789782442835,-2.60918137140681,-0.215599846027822,1.33184857881047,1.06219160879471,1.12049334058971,-0.0929118318518412,-0.0942881451560568,-0.0531092355189985,-0.635553956079303,-0.720121877924978,-1.18765292634844,-13.8312639047799,-0.254759571087602,1.35644238376707,0.702822137276924,0.871250520686701,-0.0947927608423802,-0.0756344355804908,-0.0647963234686587,0.117308649444603,0.101085196147805,-4.01728527962557,0.884060192709234,0.00622812099356891,0.715347410240048,0.0121550713877252,0.414323316377175,0.105211504692692,1.2025191003247,1.04115412652828,-0.74102436089289,-0.177355464295316,-0.144228557509218,-0.21543898339951,-0.187180511185766,0.453058320727003,0.0230636816250939,0.754776964713347,0.248717962173932,1.28101332047435,1.58117144232676,-0.646676231574267,0.0999309645276628,-1.01290741351626,2.05672913490499,-0.636645924892543,1.10402061132826,0.0091399403238282,0.448191156312253,-0.195513342527342,0.849965704647824,0.864665503163339,-1.03516071596108,-0.320343292121644,-0.38849875770547,1.41334688780412,-0.102366508843063,0.0873326974363965,-0.00260545947941412,0.334505997750714,0.279507577439168,0.818335275015361,0.770616486254664,-0.642006893471405,-0.138293346697828,-0.438926151951418,1.40874683577683,-0.643609749883765,-0.0113891743626558,-0.0500932011966149,0.434028249964026,0.0714367360844188,1.18568456958928,1.16080754686895,-0.0865008612505157,-0.194325292079325,-0.688140023927688,-14941.8888595881
-2.75057623030823,-0.44857496416154,-0.133920116962821,2.49189075715937,1.12015460946509,-0.254003632396141,-0.0362902861501934,0.0166717016142737,-1.22928581824727,-0.979630865399348,-1.51661114327898,-9.90520403899767,-0.307969743985488,0.375989159999043,0.478058435775107,0.584318424194902,-0.233466427876669,-0.235808606966751,-0.225404082549706,-0.326630687413721,-0.388261202972852,-0.990352527666669,-1.77790460121992,-0.294719254053465,5.76013837473531,2.99379548047838,3.91904510283406,-0.126570192042021,-0.101585006836102,-0.0720444596378347,-0.0536994584628545,-0.0946161294645422,-1.5136402672003,-4.09254081527913,-0.15926164112073,0.134236273703998,-0.190895415886674,0.239260545196002,0.00276729420975658,-0.0222890189391585,-0.0204921587263557,-0.445065656122194,-0.534218924385953,-0.206451588525753,-2.66747331798578,-0.217167684555873,1.28381725970046,1.07403088048454,1.11364958935388,-0.0936857751632764,-0.0939766581805496,-0.0527904604874121,-0.635850096759952,-0.719046506743771,-1.18397104525547,-13.7483345219656,-0.25358553918271,1.38407577395557,0.690049912050896,0.889977665816319,-0.0936341176922738,-0.0762925433871411,-0.0644130810567758,0.118636686657723,0.102362833005649,-4.00872688687512,0.784135263644776,0.0351054198958924,0.725113971893201,0.0130562819719628,0.410034869250536,0.114327753029425,1.20815404939545,1.05788528799928,-0.717101978384267,-0.171367333408763,-0.125035162223168,-0.313060669983008,-0.161259369403614,0.465565568187751,0.0240871688882902,0.747238112098592,0.253991242519064,1.28379844203833,1.59549393516379,-0.620709022558848,0.108994467865325,-1.00366112143208,1.90887233993179,-0.603508795797941,1.12085199455023,0.0110426786097969,0.450327550496445,-0.182572476486621,0.85367320884038,0.888138604426562,-1.00109035387617,-0.3080187842364,-0.365533589584877,1.32074298742775,-0.0752038176771995,0.0995660979650982,-0.00157799633305714,0.32821849222383,0.285649292063945,0.824182879951448,0.784082449762227,-0.616522280965039,-0.132805829564118,-0.423025111982805,1.34489921825911,-0.61984541162034,-0.0114239584949036,-0.0495076961450537,0.430202401787826,0.0745341670291727,1.18943986746689,1.17271161351775,-0.0703690379131752,-0.189494709125453,-0.676361997473008,-14941.7103985233
-2.75817423752807,-0.441343911233629,-0.15892313071424,2.48703044173515,1.11668676007063,-0.251105045512431,-0.0377512909186011,0.0148590749507321,-1.21049890515127,-0.996438064432361,-1.52261487701003,-9.91703612543863,-0.308136185429272,0.375359216695324,0.476792396711273,0.583841240532667,-0.233758377844294,-0.235962571311821,-0.225580346769848,-0.326739135819435,-0.387948063096762,-0.990701147358397,-1.75426053258079,-0.293107069475477,5.75495067937179,2.9925030699532,3.92424164179216,-0.126521381364131,-0.10175607880241,-0.0719017191707475,-0.0524194832223934,-0.0925842609659051,-1.51391975543491,-4.10668023048256,-0.159627255687491,0.13130790531066,-0.190078573127558,0.240617947958571,0.00286291687721193,-0.0224041358237118,-0.0205343686985187,-0.446452595805826,-0.536077913672946,-0.205613132290501,-2.69745255784229,-0.217717669022642,1.2556558792335,1.07884743077064,1.11007002967831,-0.0939879355281382,-0.0937413767912809,-0.0525787093611351,-0.635441454567827,-0.71886654293117,-1.1811102113655,-13.7044126517504,-0.252902895152708,1.39215184552126,0.685535096192274,0.899203658966461,-0.0937242656668283,-0.0760905797687845,-0.0643389764576982,0.119340356462544,0.102133648324434,-4.00335345298432,0.765201345800976,0.0416792292510095,0.730716574147511,0.013250659545142,0.417471811701751,0.117053822671351,1.20485258629765,1.0514050453775,-0.715889374670478,-0.170820361777994,-0.121109501259246,-0.32618187694251,-0.153034806333993,0.470374898784644,0.0242910135226763,0.754292134875545,0.254760002117674,1.2785674333813,1.59113348860747,-0.620306154668692,0.109476399613347,-1.00535871041247,1.88568585268498,-0.59743403977522,1.12703285207388,0.0113739345011662,0.457342194245742,-0.181164473572964,0.850937330750458,0.87868338951355,-0.998089971478657,-0.306862767572857,-0.359233485128196,1.3041895739914,-0.0686395363118636,0.10517037290791,-0.00137084249074107,0.336547746138621,0.288901937081727,0.819300697301965,0.776065795868437,-0.617830792386601,-0.132562753734161,-0.418037870985042,1.3257635081896,-0.610105826435117,-0.00390235664721956,-0.0493049708696545,0.441266514690161,0.0751278944781722,1.18379996053756,1.16964046474476,-0.070163961771908,-0.187766651225486,-0.675130516990242,-14941.6582258336
-2.80512153987605,-0.435322772759977,-0.207029813358788,2.51151055319104,1.13376462004731,-0.250847028905289,-0.0369798052654135,0.0142196899872546,-1.212767629573,-0.998172263011609,-1.53728635020205,-9.92470984724793,-0.308435707073198,0.37679799584378,0.474841760251369,0.583240929098295,-0.234004743611243,-0.23605274343374,-0.225670801836033,-0.326296600338299,-0.387532641866407,-0.99183754698466,-1.73726038993909,-0.292008224760669,5.74914391289505,2.99199842638015,3.9245302278654,-0.1265982789636,-0.101912275897153,-0.071743359894809,-0.0522508769172898,-0.091491455123434,-1.51395311968825,-4.10620642077456,-0.159615450177614,0.133430212062838,-0.188942956912908,0.241087048254863,0.00289878354018197,-0.0224502261172619,-0.020585526421383,-0.446653647987934,-0.536579127108671,-0.204427672090011,-2.71452286859685,-0.218117390315089,1.23554930530333,1.08200987681937,1.10837728907354,-0.0940530984587129,-0.0935879080642176,-0.0523352714089372,-0.635358049390746,-0.719156821955821,-1.17845782465479,-13.6651532367256,-0.252128649792679,1.39526709488284,0.683096493867421,0.904784422006275,-0.0935016313664633,-0.0759070888997668,-0.0643580376140126,0.119473765174284,0.102221652926726,-3.9985953727401,0.756061040781411,0.0443766156653,0.730982340432748,0.0133876084659735,0.418362438617974,0.117005341297212,1.20567052862329,1.04892534408046,-0.713130762863788,-0.170020523194057,-0.120359496477452,-0.332902305509507,-0.147478967209248,0.469661071833777,0.024433637222531,0.756304700033937,0.2546257258514,1.27827673162707,1.59031170636877,-0.618745701538998,0.109708276219612,-1.00674569128975,1.89052691171045,-0.597364352487553,1.12503560627693,0.0113676284726639,0.457942148745843,-0.183844722995371,0.849845365111554,0.873885731794463,-1.00059957202605,-0.306528053217224,-0.359050169796246,1.29541953340536,-0.0647099738230456,0.105605596083057,-0.001157981794226,0.337742936994667,0.289292451129799,0.818673275967072,0.771770226524995,-0.618303152399822,-0.131834631966534,-0.41675865609597,1.31269483478823,-0.602584700811578,-0.00221884256558483,-0.0490674182409815,0.443356664053739,0.0742967171136013,1.18386714803196,1.16964221335107,-0.0671204123354554,-0.186421224176314,-0.676685569372461,-14941.6343970352
-2.79346846379696,-0.433540476671559,-0.204275219901179,2.51060521878991,1.14413147105434,-0.249091486697782,-0.0365030062238078,0.0122322318646982,-1.20619976052555,-1.00248608636745,-1.54514090481291,-9.9265940203839,-0.308720683420155,0.378491921899357,0.473296541754947,0.58318913504527,-0.23405518004337,-0.236088032039049,-0.225744957226501,-0.325954425192667,-0.387413522576474,-0.992777479140774,-1.72869165524386,-0.291652958503339,5.74745970507287,2.99181107039967,3.92335078105002,-0.126653233975037,-0.10201199187249,-0.0717241471637309,-0.0528096004654652,-0.0911064484859116,-1.51431359323403,-4.10181726564918,-0.159462773461157,0.137448881173823,-0.188962809068107,0.24106279933186,0.00284158592071612,-0.0224279630019346,-0.0206629553125735,-0.446629183773141,-0.536156018220724,-0.204182286113808,-2.71751501291666,-0.218229629243544,1.22927548539644,1.08267433321828,1.10815081752918,-0.0940439521071054,-0.093547693033194,-0.0521312116707509,-0.635440563058309,-0.719535858872857,-1.17707021888319,-13.6438952391915,-0.251844538854733,1.39601832214773,0.683213609028949,0.906354508797367,-0.0932556255365401,-0.0758770852882441,-0.0643739236239425,0.120003609483433,0.102367675151312,-3.99611504626312,0.759423853336929,0.043329544906516,0.727692272774426,0.0133729549639523,0.417856672076713,0.116448808144896,1.20594497185583,1.04757843280621,-0.712603540308959,-0.169938188013639,-0.121903406382984,-0.330420841427999,-0.147779425791701,0.466527027449781,0.0244660704266745,0.755687809418805,0.254833603630105,1.27838263528409,1.5893338347032,-0.619286553930152,0.10993512588706,-1.00822467827276,1.90632210237004,-0.599955589609782,1.12078774222582,0.0112227422279322,0.456919115592347,-0.185487587311586,0.847020964758373,0.872396102406787,-1.00476259346994,-0.307069223904252,-0.362614062593195,1.29864020688037,-0.065323030112123,0.102758726203033,-0.00111191673893884,0.337063242049456,0.289097888514106,0.818332372862034,0.769409221160674,-0.619613390359485,-0.131914909683867,-0.417718929545032,1.31391731051741,-0.601091381845839,-0.00578206991656953,-0.0490071905938584,0.441739789352127,0.0741913208219177,1.18485985779435,1.16879128347766,-0.0660573911180031,-0.186437087953253,-0.679577927761563,-14941.6271498952
-2.80920347278252,-0.43322234635069,-0.212506530902094,2.52233338062199,1.15357726138715,-0.249593918223869,-0.0362077297346004,0.0126679123190034,-1.21089601845063,-1.00162760755993,-1.55203692322051,-9.92603101102882,-0.308825613711483,0.379106301029779,0.472847132306371,0.583392298993687,-0.23401894932084,-0.236067116046536,-0.225744252290967,-0.325784542314843,-0.387267048318928,-0.993338720181538,-1.7272270863534,-0.291690053312774,5.7465014828965,2.99241743951905,3.92282720725687,-0.126716835568349,-0.102028273954659,-0.0717243765770497,-0.0532656655816903,-0.0911486007747945,-1.51467870910298,-4.09699651374726,-0.159303614871059,0.139902556862811,-0.189122556340336,0.241052774132084,0.00287048194341868,-0.0224356671724163,-0.0206755426707894,-0.446495660721218,-0.53599579972643,-0.204077135566221,-2.71448473141542,-0.218250103289409,1.23002433180172,1.08202595201494,1.1084598897663,-0.0940103416195474,-0.0935596080599343,-0.0520560154918216,-0.635563318213137,-0.719827551375497,-1.1766005067984,-13.6366516619533,-0.251926105400594,1.39594777585451,0.683586100328775,0.906694577914225,-0.0932482713857072,-0.0758457172021325,-0.0643830627255548,0.120433311449907,0.102460171038969,-3.99512878669677,0.768521327007717,0.0408313643852167,0.726579052753821,0.0133624173772303,0.417669734820496,0.115873768661531,1.20596057544507,1.04741035519278,-0.715283764485923,-0.170449504296303,-0.123570273207107,-0.321290635936526,-0.15048668245643,0.465279016935994,0.0244739624401508,0.755494888586756,0.254418302200501,1.27854765663131,1.58932352741175,-0.62256561137079,0.109355682257109,-1.00934283409084,1.92047487347491,-0.603230310431769,1.11892038126009,0.011155892038856,0.456724789626983,-0.186297571105145,0.846614421625091,0.871910664971103,-1.0095109404811,-0.307937341059057,-0.364911552737335,1.30775877559493,-0.0678221664867647,0.101781255125522,-0.00110363014421258,0.336681365291672,0.28855870920003,0.818023768585706,0.768992115501228,-0.6228175043982,-0.132583624104906,-0.419062786059975,1.32119452972307,-0.602659940569581,-0.00669199952979554,-0.049005796465698,0.441096640474709,0.0740051389865386,1.18508773091956,1.16932288327642,-0.0685406583289884,-0.186908336697,-0.680989844293044,-14941.6251597814
